307	498	15999	69	64	-36	0
324	537	15973	79	84	-24	0
329	532	16009	73	90	-13	0
300	517	16087	80	77	-7	0
342	444	15972	79	77	-26	0
294	528	15921	14	88	-24	0
334	667	16027	38	104	-45	0
383	489	16046	130	90	-49	0
245	432	16122	191	43	-23	0
225	446	16032	79	49	1	0
338	546	15875	-40	131	-31	0
397	643	15869	-55	143	-40	0
368	595	16016	101	85	-32	0
284	439	16114	243	25	-23	0
269	405	16134	197	27	-8	0
302	478	16115	46	104	-16	0
360	574	16016	-30	137	-31	0
362	597	15987	5	99	-35	0
364	536	16032	128	69	-31	0
305	488	16060	124	58	-24	0
320	490	16030	89	83	-23	0
364	531	15982	21	104	-36	0
336	586	15955	23	109	-32	0
304	563	15934	64	65	-28	0
292	516	15985	111	68	-31	0
304	507	15989	110	93	-45	0
315	507	16022	93	106	-38	0
278	519	16025	81	64	-24	0
264	508	16039	77	56	-7	0
287	489	16016	100	77	-25	0
282	488	16005	90	86	-47	0
268	541	16085	83	92	-43	0
267	452	16118	91	80	-26	0
263	458	16055	101	64	-33	0
228	548	16065	28	88	-14	0
302	518	15970	36	95	-24	0
302	531	15993	77	100	-41	0
247	515	16057	101	49	-16	0
279	430	16081	110	45	-23	0
312	474	16011	49	71	-13	0
336	532	16032	8	106	-15	0
319	555	15976	42	82	-41	0
326	535	16027	113	83	-47	0
318	509	16050	106	63	-41	0
341	525	16061	86	75	-16	0
337	533	16057	53	96	-14	0
379	550	16077	52	94	-14	0
351	560	16016	88	94	-32	0
348	564	16006	67	82	-22	0
362	556	15990	74	85	-20	0
391	537	16003	59	95	-27	0
373	571	15988	68	89	-27	0
353	558	16005	63	48	-36	0
343	553	16016	102	67	-38	0
333	565	16013	87	74	-33	0
350	532	16037	79	78	-19	0
327	545	16029	83	81	-24	0
334	552	15984	52	85	-27	0
292	540	15947	72	87	-33	0
315	533	15997	89	73	-33	0
311	524	16021	99	80	-45	0
310	497	16033	72	85	-32	0
280	517	16030	54	80	-22	0
261	526	16009	54	78	-33	0
288	500	16021	82	61	-27	0
262	520	16053	91	70	-40	0
275	524	16015	72	94	-33	0
294	496	16048	75	93	-28	0
264	483	16033	82	92	-20	0
275	486	16056	65	95	-18	0
289	506	15999	76	81	-35	0
271	522	15976	90	88	-23	0
279	489	16016	75	78	-10	0
288	489	16045	102	83	-21	0
308	493	16090	80	83	-34	0
308	475	16103	79	95	-19	0
304	480	16035	69	96	-12	0
320	511	16027	57	81	-25	0
325	542	15980	65	104	-31	0
332	525	15999	74	98	-36	0
324	516	16000	86	81	-29	0
343	494	16073	81	81	-21	0
342	519	16057	68	66	-27	0
313	513	16030	65	98	-36	0
344	535	16006	65	101	-33	0
318	527	15990	80	95	-22	0
332	518	16025	92	88	-14	0
336	513	16099	64	82	-23	0
328	537	16023	97	73	-39	0
314	522	16025	74	85	-23	0
302	532	16027	65	84	-19	0
308	544	16027	54	76	-5	0
317	529	16043	64	65	-19	0
307	533	16033	99	82	-17	0
295	533	16045	96	71	-26	0
296	512	16059	83	81	-24	0
279	546	16027	43	87	-19	0
317	570	16005	53	82	-31	0
302	563	16024	90	101	-39	0
323	520	16045	83	74	-26	0
288	512	16029	115	94	-23	0
323	526	16029	68	94	-21	0
286	552	15976	52	101	-28	0
315	565	15976	34	104	-22	0
331	557	16003	68	118	-26	0
326	534	15989	90	74	-18	0
338	549	16026	115	59	-35	0
328	573	16007	73	82	-38	0
291	551	16006	66	86	-24	0
315	580	16036	73	87	-20	0
326	564	16042	78	92	-20	0
307	539	16048	106	74	-31	0
311	518	16070	105	61	-36	0
322	516	16067	71	87	-29	0
294	519	16027	69	93	-21	0
328	509	16024	47	102	-26	0
313	520	16017	55	84	-18	0
328	507	16003	88	68	-18	0
270	474	16011	107	82	-31	0
298	475	16028	78	84	-18	0
298	464	16024	73	84	-19	0
317	473	16013	63	79	-23	0
318	461	16085	61	99	-25	0
330	465	16024	76	109	-16	0
322	482	16058	86	91	-27	0
312	463	16043	95	81	-15	0
317	458	16046	81	99	-27	0
319	478	16071	55	80	-18	0
325	490	16074	75	72	-14	0
332	474	16025	76	79	-30	0
349	502	16008	63	78	-26	0
342	496	15993	74	97	-18	0
336	519	16023	78	116	-27	0
338	500	16038	50	89	-5	0
359	504	16064	78	93	-6	0
353	524	16025	83	85	-32	0
347	537	16006	87	92	-22	0
346	555	16027	78	104	-18	0
366	547	16045	62	79	-20	0
347	544	16046	78	79	-20	0
334	557	16070	59	64	-20	0
336	556	16045	104	67	-30	0
330	580	16038	76	75	-30	0
321	563	16000	73	76	-20	0
312	567	16010	79	93	-15	0
335	577	16001	65	84	-29	0
303	583	15963	73	91	-26	0
310	568	16006	77	74	-40	0
305	562	15999	65	74	-38	0
301	571	15989	81	86	-40	0
298	568	15987	61	69	-21	0
279	560	16014	69	96	-19	0
287	538	15969	69	86	-14	0
282	541	15975	80	53	-27	0
263	589	15978	55	72	-35	0
268	571	16055	67	69	-33	0
306	522	16120	129	68	-16	0
273	469	16130	146	72	-26	0
264	476	16058	74	67	-17	0
289	538	15904	-18	85	-41	0
325	597	15869	-37	114	-38	0
338	565	15989	76	114	-26	0
287	486	16134	190	70	-24	0
250	419	16284	183	33	-15	0
287	375	16186	136	41	-15	0
295	454	16070	49	100	-35	0
333	534	15962	-52	117	-29	0
326	536	15930	-23	91	-25	0
313	478	15931	79	95	-25	0
318	433	16086	107	88	-23	0
326	417	16000	85	65	-27	0
333	459	16004	58	83	-32	0
320	498	15986	64	98	-25	0
322	512	16003	96	104	-39	0
333	478	16036	96	92	-37	0
358	466	16161	90	65	-31	0
322	455	16098	102	46	-37	0
308	497	16058	78	83	-38	0
324	486	16017	50	91	-16	0
340	519	15990	41	133	-20	0
321	542	15969	30	101	-10	0
372	514	15997	73	76	-16	0
348	532	16001	109	75	-23	0
308	536	15998	80	64	-22	0
343	536	16006	106	105	-23	0
347	562	16021	92	116	-23	0
326	562	16018	58	80	-12	0
303	581	16011	86	64	-25	0
334	558	16043	118	79	-39	0
317	550	16069	84	58	-26	0
310	570	16037	87	81	-18	0
328	562	16053	53	78	-20	0
323	590	16003	63	87	-24	0
332	575	15977	80	93	-32	0
335	572	16042	82	62	-38	0
324	572	16046	93	79	-36	0
293	558	16024	58	73	-24	0
291	564	16010	75	81	-15	0
305	549	15995	82	94	-14	0
278	536	15953	48	67	-25	0
298	527	15959	96	68	-44	0
307	542	15968	78	77	-29	0
298	530	16012	65	71	-20	0
286	504	16026	112	77	-31	0
281	496	16082	96	58	-31	0
281	471	16093	107	47	-29	0
273	460	16060	111	75	-33	0
301	468	16081	77	64	-27	0
283	461	16033	74	93	-32	0
296	441	16049	45	85	-23	0
301	467	16040	59	108	-19	0
293	471	15970	63	92	-19	0
293	461	15979	89	86	-32	0
318	446	15986	69	88	-16	0
325	450	15995	75	93	-14	0
313	456	15997	60	80	-19	0
328	467	16084	76	79	-9	0
337	461	16033	80	62	-10	0
320	482	16040	89	91	-29	0
344	489	16061	79	85	-13	0
334	506	16040	85	91	-21	0
342	488	16021	78	93	-15	0
357	521	16047	58	86	-11	0
333	515	16015	84	92	-32	0
325	544	16018	74	94	-37	0
335	534	16014	63	82	-29	0
344	563	16004	75	92	-33	0
324	552	16006	59	89	-30	0
348	535	16046	87	82	-29	0
329	565	16034	84	59	-31	0
325	554	16053	81	93	-19	0
309	579	16041	70	92	-20	0
304	588	16027	79	91	-26	0
299	555	16032	78	80	-21	0
308	546	16034	86	76	-16	0
291	567	16016	90	80	-29	0
313	568	16011	70	93	-34	0
299	568	15994	71	86	-22	0
281	575	15979	61	101	-22	0
292	559	16000	74	102	-22	0
281	537	16017	77	84	-17	0
285	530	15998	68	69	-32	0
273	523	16011	83	92	-34	0
257	525	16013	78	104	-18	0
304	535	16014	61	82	-16	0
277	535	16027	92	87	-21	0
285	509	16025	94	64	-21	0
288	501	16063	102	65	-31	0
307	490	16073	80	79	-19	0
320	504	16057	63	81	-19	0
333	515	15990	33	111	-24	0
344	523	16007	49	110	-20	0
358	512	15976	73	88	-17	0
322	503	16006	79	63	-24	0
332	500	16032	89	83	-23	0
309	509	15980	64	94	-5	0
339	531	15994	60	104	-12	0
377	512	16059	74	86	-24	0
346	506	16026	105	66	-25	0
334	488	16040	92	67	-37	0
331	513	16057	82	85	-28	0
324	514	16041	72	63	-23	0
319	520	16056	74	78	-17	0
357	491	16110	57	78	-8	0
317	513	16013	80	89	-22	0
344	506	16034	67	89	-15	0
316	523	16026	81	110	-5	0
309	524	16010	62	103	-13	0
326	521	16017	79	97	-18	0
330	517	16056	54	88	-21	0
298	532	16005	78	86	-37	0
297	527	16023	75	94	-29	0
300	518	16016	83	91	-17	0
282	527	16038	64	75	-19	0
287	519	16016	69	85	-30	0
293	521	15989	68	57	-10	0
288	531	16026	93	73	-21	0
273	527	16008	84	77	-17	0
302	529	16024	80	79	-22	0
291	531	16051	98	79	-18	0
293	528	16042	85	85	-25	0
286	523	16027	75	79	-34	0
312	538	15998	78	82	-40	0
320	543	15974	65	106	-37	0
298	517	16034	52	88	-37	0
317	544	16021	78	95	-26	0
327	538	16003	82	82	-26	0
320	523	15988	78	70	-27	0
319	522	16008	100	70	-35	0
341	538	16053	81	84	-22	0
314	534	16027	58	79	-30	0
318	525	16033	63	80	-20	0
326	541	16065	73	82	-18	0
340	539	16035	71	72	-15	0
348	528	16046	93	71	-34	0
302	538	16032	49	78	-18	0
326	529	16008	61	86	-15	0
317	534	16009	56	88	-17	0
314	521	16051	66	85	-13	0
336	520	16003	77	61	-27	0
314	534	16004	85	75	-30	0
315	520	16027	64	87	-46	0
295	508	16041	83	93	-31	0
318	518	16055	69	86	-17	0
309	508	16101	64	76	-16	0
301	491	16027	93	64	-14	0
286	512	16031	102	71	-33	0
295	507	16024	93	104	-32	0
295	505	16037	52	88	-21	0
288	500	16033	64	86	-20	0
298	494	16074	45	69	-10	0
306	507	16001	95	75	-24	0
302	511	16053	78	80	-31	0
304	487	16044	74	91	-27	0
299	490	16023	61	93	-19	0
304	517	15999	74	89	-23	0
315	505	16039	76	85	-19	0
324	506	16006	81	76	-15	0
319	514	15989	74	89	-20	0
317	513	15997	87	94	-21	0
339	509	16019	61	88	-30	0
321	541	15988	90	84	-19	0
337	539	16004	65	69	-16	0
358	523	16023	62	80	-28	0
334	532	16010	59	78	-22	0
305	538	16037	67	87	-23	0
347	532	16006	66	83	-26	0
341	525	16003	57	82	-21	0
321	548	15989	80	79	-31	0
326	542	16034	103	76	-42	0
329	541	16040	87	101	-28	0
318	533	16096	75	87	-22	0
296	525	16082	91	80	-17	0
319	511	16060	59	74	-9	0
313	511	15995	55	75	-17	0
330	520	15986	58	85	-34	0
318	499	15890	46	95	-27	0
323	657	15988	28	97	-30	0
327	543	16063	107	82	-38	0
339	432	16177	185	55	-38	0
238	472	16135	146	22	-12	0
258	475	15989	64	71	-18	0
342	600	15903	-49	127	-35	0
367	630	15956	-7	119	-30	0
329	510	16030	140	70	-32	0
241	504	16213	157	12	-13	0
280	443	16100	149	48	-17	0
355	495	16008	56	117	-48	0
314	613	15969	-6	127	-29	0
322	630	15969	24	95	-22	0
318	524	16015	126	84	-33	0
260	482	16072	125	74	-30	0
297	512	16065	97	57	-24	0
293	526	16029	41	104	-31	0
333	536	15969	46	92	-28	0
316	530	15988	63	77	-14	0
299	513	16014	72	73	-16	0
353	480	16047	85	89	-23	0
354	480	16037	89	68	-22	0
326	517	16017	63	64	-28	0
332	513	16005	60	66	-12	0
328	490	16007	85	90	-12	0
356	490	16051	93	92	-29	0
308	507	16013	74	90	-28	0
339	495	16031	81	52	-40	0
329	502	16006	81	73	-30	0
293	510	16037	66	72	-9	0
318	511	16053	87	83	-17	0
321	483	16030	96	81	-23	0
337	486	16047	78	66	-20	0
331	496	16033	73	64	-32	0
320	496	16022	43	85	-29	0
333	506	16021	39	79	-27	0
317	508	16010	76	88	-25	0
321	521	16021	63	95	-17	0
305	505	15998	43	62	-15	0
312	530	16041	94	79	-33	0
304	535	16053	70	63	-20	0
282	520	16019	75	85	-21	0
295	530	16031	69	100	-27	0
286	541	16024	72	76	-19	0
295	530	16031	91	94	-22	0
295	548	16039	92	86	-43	0
266	548	16006	68	90	-38	0
302	576	16014	54	96	-35	0
295	566	16020	61	90	-25	0
289	561	16037	68	88	-30	0
305	542	16004	88	70	-35	0
293	558	16021	87	96	-42	0
317	563	16003	63	86	-18	0
308	561	16026	78	92	-24	0
319	553	15997	52	77	-19	0
360	549	16082	69	97	-21	0
345	532	16038	69	62	-24	0
330	513	16034	92	72	-26	0
326	528	16027	72	70	-6	0
338	528	16052	77	64	-16	0
317	523	16007	99	77	-30	0
312	491	16061	76	88	-19	0
326	522	16027	78	82	-25	0
327	502	16046	89	67	-14	0
341	477	16045	66	83	-19	0
340	481	16036	74	78	-18	0
335	467	16035	77	81	-18	0
320	458	16032	60	75	-22	0
328	470	16019	105	88	-36	0
332	465	16009	81	74	-39	0
298	467	16045	88	81	-31	0
311	464	16008	74	86	-21	0
294	470	16018	65	91	-21	0
310	468	16020	67	82	-21	0
276	484	16006	79	73	-44	0
296	512	16018	73	91	-50	0
301	500	15996	44	82	-29	0
294	499	16015	63	77	-25	0
310	512	16025	62	78	-14	0
295	527	16040	83	91	-17	0
297	531	16008	80	91	-22	0
300	524	16023	61	105	-30	0
