1644	2108	15753	63	76	-18	8
1641	2071	15764	81	77	-16	8
1643	2096	15738	98	82	-18	8
1630	2094	15732	92	94	-10	8
1617	2071	15701	65	89	-6	8
1619	2077	15722	75	88	-30	8
1631	2118	15743	77	87	-24	8
1626	2087	15739	87	82	-12	8
1628	2091	15725	108	71	-13	8
1632	2089	15738	72	79	-18	8
1631	2113	15749	56	76	-13	8
1658	2099	15738	70	83	-35	8
1646	2082	15707	74	91	-20	8
1624	2078	15705	87	70	-15	8
1646	2106	15769	96	66	-37	8
1645	2084	15764	71	85	-25	8
1632	2101	15739	71	82	-23	8
1630	2113	15753	77	73	-24	8
1627	2078	15712	86	79	-25	8
1633	2104	15730	81	70	-30	8
1651	2075	15739	100	75	-31	8
1656	2092	15761	87	86	-33	8
1642	2130	15747	69	85	-25	8
1640	2078	15737	69	80	-14	8
1626	2104	15759	70	89	-22	8
1621	2089	15729	93	88	-39	8
1635	2066	15723	112	82	-39	8
1625	2134	15749	71	72	-30	8
1634	2089	15749	73	86	-20	8
1629	2044	15731	96	74	-39	8
1649	2122	15796	97	67	-33	8
1665	2066	15712	103	66	-21	8
1638	2058	15716	94	76	-39	8
1634	2102	15782	51	87	-29	8
1640	2093	15740	49	93	-33	8
1641	2093	15708	77	98	-37	8
1665	2093	15801	87	84	-24	8
1632	2068	15680	96	68	-16	8
1624	2090	15748	89	75	-35	8
1625	2083	15756	85	78	-31	8
1667	2063	15742	93	69	-32	8
1660	2105	15763	59	68	-26	8
1677	2084	15812	52	70	-14	8
1621	2068	15735	85	68	-43	8
1648	2108	15736	72	83	-42	8
1630	2089	15722	67	88	-21	8
1633	2112	15738	80	82	-27	8
1651	2092	15751	86	91	-19	8
1648	2089	15737	87	87	-13	8
1652	2101	15729	97	77	-31	8
1636	2085	15728	93	89	-31	8
1636	2085	15742	82	88	-19	8
1612	2089	15759	80	83	-17	8
1629	2094	15751	82	70	-23	8
1659	2088	15727	85	64	-19	8
1656	2068	15740	100	67	-43	8
1628	2080	15732	70	76	-34	8
1636	2084	15753	65	98	-21	8
1648	2100	15739	75	73	-16	8
1656	2090	15717	88	80	-20	8
1646	2077	15692	91	71	-14	8
1632	2083	15729	109	62	-37	8
1642	2098	15737	79	85	-28	8
1636	2100	15744	59	101	-15	8
1639	2081	15720	63	84	-21	8
1647	2101	15741	80	77	-10	8
1638	2081	15702	89	78	-15	8
1640	2086	15714	106	84	-25	8
1639	2099	15732	90	92	-21	8
1635	2117	15740	83	89	-27	8
1615	2101	15725	79	82	-11	8
1654	2090	15782	70	84	-18	8
1655	2088	15737	73	78	-22	8
1645	2095	15730	82	73	-34	8
1644	2089	15732	76	81	-34	8
1641	2089	15725	83	83	-34	8
1630	2090	15722	80	80	-30	8
1648	2101	15765	78	76	-22	8
1639	2084	15714	91	68	-19	8
1656	2087	15727	96	80	-38	8
1649	2098	15746	65	90	-36	8
1637	2101	15718	70	97	-22	8
1642	2102	15749	68	101	-22	8
1656	2100	15781	70	108	-28	8
1631	2090	15744	97	82	-32	8
1648	2080	15742	83	94	-38	8
1648	2088	15744	73	95	-28	8
1649	2094	15737	50	81	-19	8
1639	2102	15734	56	80	-13	8
1660	2086	15763	76	79	-17	8
1635	2094	15728	97	53	-27	8
1638	2077	15742	87	67	-23	8
1625	2101	15729	74	82	-22	8
1634	2095	15755	72	102	-31	8
1642	2108	15738	66	94	-26	8
1638	2083	15714	76	89	-18	8
1647	2085	15729	99	76	-45	8
1652	2102	15734	85	77	-38	8
1660	2087	15759	65	89	-31	8
1624	2092	15734	74	72	-34	8
1627	2101	15730	81	77	-27	8
1626	2065	15720	80	74	-14	8
1674	2095	15741	91	84	-31	8
1658	2106	15720	75	75	-24	8
1655	2096	15750	71	81	-31	8
1636	2097	15711	88	88	-43	8
1641	2093	15762	77	79	-28	8
1615	2096	15719	90	74	-19	8
1644	2090	15751	113	77	-30	8
1633	2082	15751	84	92	-19	8
1638	2105	15752	91	86	-24	8
1629	2092	15740	81	74	-21	8
1635	2088	15734	85	80	-4	8
1629	2086	15732	95	64	-13	8
1636	2081	15758	86	66	-19	8
1645	2102	15711	66	77	-11	8
1646	2100	15723	75	64	-17	8
1632	2077	15724	69	60	-13	8
1630	2107	15771	63	58	-3	8
1627	2091	15755	89	64	-12	8
1621	2103	15733	113	74	-28	8
1629	2093	15720	91	75	-22	8
1647	2096	15723	75	74	-16	8
1637	2095	15771	75	76	-15	8
1641	2075	15807	85	86	-17	8
1675	2096	15741	82	67	-32	8
1661	2119	15724	95	66	-36	8
1618	2079	15740	80	73	-16	8
1634	2109	15735	79	81	-18	8
1623	2089	15732	76	85	-27	8
1666	2098	15802	71	81	-10	8
1644	2090	15745	91	55	-27	8
1639	2088	15736	90	74	-29	8
1637	2098	15741	87	60	-29	8
1654	2093	15747	86	76	-26	8
1624	2100	15747	90	88	-27	8
1642	2084	15746	86	71	-18	8
1626	2088	15743	104	67	-31	8
1628	2096	15752	88	89	-24	8
1633	2082	15730	89	88	-21	8
1633	2100	15739	91	82	-15	8
1634	2091	15708	79	86	-21	8
1670	2087	15729	86	81	-12	8
1630	2086	15724	106	84	-29	8
1625	2096	15718	70	88	-31	8
1645	2084	15753	73	85	-14	8
1623	2092	15703	71	68	-17	8
1629	2091	15734	78	64	-14	8
1624	2086	15694	81	70	-22	8
1640	2090	15755	100	63	-38	8
1649	2108	15741	84	57	-24	8
1630	2091	15743	75	63	-23	8
1641	2112	15746	60	71	-24	8
1637	2096	15733	79	80	-23	8
1629	2093	15722	88	67	-26	8
1651	2091	15759	101	72	-39	8
1643	2091	15749	81	81	-22	8
1645	2097	15741	74	85	-24	8
1655	2082	15723	74	82	-7	8
1628	2091	15740	76	89	-18	8
1636	2090	15725	89	81	-25	8
1631	2099	15729	103	94	-36	8
1629	2091	15720	92	91	-31	8
1641	2104	15724	69	70	-13	8
1643	2102	15753	71	71	-10	8
