400	-38	16022	54	91	-21	9
438	-24	16041	53	89	-15	9
392	-29	16062	59	91	-17	9
398	-38	16016	69	80	-17	9
410	-55	16045	74	74	-28	9
403	-56	16040	62	92	-29	9
423	-38	16047	45	83	-28	9
406	-59	16064	54	93	-29	9
403	-50	16075	63	95	-26	9
391	-37	16024	72	72	-18	9
406	-39	16031	86	87	-35	9
418	-45	16046	56	94	-31	9
412	-36	16048	67	86	-22	9
404	-48	16040	71	82	-18	9
414	-63	16093	63	83	-21	9
415	-43	16030	80	66	-15	9
398	-31	16049	74	77	-22	9
393	-45	16052	39	82	-8	9
423	-41	16071	55	87	-19	9
406	-35	16059	67	95	-17	9
404	-41	16090	56	98	-19	9
403	-56	16058	75	85	-21	9
404	-43	16049	80	90	-15	9
384	-42	16032	58	93	-18	9
414	-24	16038	56	89	-23	9
415	-21	16051	62	90	-17	9
422	-40	16089	62	81	-12	9
427	-41	16042	74	73	-22	9
406	-25	16030	68	95	-23	9
405	-33	16028	49	102	-30	9
397	-21	16030	72	100	-7	9
388	-32	16071	72	86	-16	9
384	-40	16021	62	81	-25	9
401	-58	16045	82	84	-42	9
399	-37	16037	71	107	-34	9
406	-47	16027	50	100	-24	9
405	-30	16075	61	105	-19	9
405	-10	16053	62	92	-7	9
412	-43	16024	64	98	-17	9
405	-42	16047	67	82	-30	9
407	-44	16021	48	98	-24	9
401	-53	16054	46	72	-18	9
390	-37	16053	66	95	-21	9
412	-25	16035	71	100	-24	9
394	-34	16020	71	87	-23	9
405	-28	16056	60	81	-27	9
406	-42	16052	67	98	-33	9
400	-24	16040	55	96	-24	9
397	-23	16021	53	86	-23	9
392	-20	16026	51	103	-21	9
422	-32	16053	47	102	-18	9
409	-57	16038	65	104	-37	9
403	-49	16043	55	98	-25	9
403	-51	16022	48	87	-11	9
401	-44	16043	43	79	-8	9
393	-61	16061	37	82	-19	9
399	-29	16036	69	77	-24	9
404	-44	16043	72	93	-32	9
395	-42	16083	62	91	-33	9
401	-37	16053	52	93	-34	9
399	-47	16044	60	90	-20	9
426	-50	16110	52	89	-18	9
427	-48	16039	71	81	-16	9
414	-56	16023	78	76	-20	9
408	-42	16035	41	70	-12	9
413	-31	16064	42	90	-26	9
399	-47	16030	52	95	-24	9
388	-44	16075	36	83	-14	9
386	-39	16040	47	70	-29	9
426	-38	16023	58	95	-26	9
408	-32	16060	47	100	-24	9
411	-29	16032	49	87	-23	9
415	-29	16026	44	84	-33	9
380	-18	16069	43	94	-21	9
416	-40	16040	89	79	-21	9
419	-31	16058	68	96	-18	9
413	-29	16052	48	95	-14	9
404	-24	16030	57	89	-19	9
410	-31	16048	57	82	-21	9
409	-59	16043	52	92	-14	9
405	-45	16036	65	101	-36	9
409	-51	16036	46	94	-24	9
392	-44	16075	50	93	-26	9
400	-31	16047	42	80	-14	9
403	-18	16035	38	93	-27	9
390	-34	16011	48	83	-24	9
398	-27	16034	82	88	-24	9
401	-44	16036	60	90	-28	9
405	-55	16039	48	85	-20	9
391	-34	16052	52	92	-6	9
410	-38	16054	52	103	-18	9
417	-54	16029	64	90	-14	9
403	-57	16046	82	91	-21	9
400	-40	16045	54	95	-22	9
416	-39	16050	58	98	-11	9
400	-41	16040	66	95	-9	9
390	-43	16053	57	88	-17	9
393	-32	16027	63	81	-20	9
403	-49	16050	88	96	-32	9
425	-36	16061	57	96	-32	9
425	-40	16051	54	83	-35	9
