-275	678	16013	50	79	-14	2
-300	632	16032	97	66	-15	2
-333	573	16011	91	64	-14	2
-261	622	15982	47	89	-28	2
-268	654	15972	19	115	-35	2
-211	708	15993	32	104	-34	2
-223	648	16028	88	89	-21	2
-303	592	16042	87	86	-1	2
-321	595	15976	67	73	-24	2
-305	641	15996	44	73	-31	2
-271	643	16007	28	67	-26	2
-249	651	16000	35	81	-33	2
-260	633	15996	56	91	-19	2
-281	636	16031	59	110	-22	2
-263	638	16012	66	89	-41	2
-281	635	15984	59	82	-25	2
-306	606	15988	40	65	-3	2
-284	624	16010	55	67	-14	2
-255	611	15995	55	75	-14	2
-287	614	15998	31	97	-12	2
-298	654	15996	31	80	-26	2
-241	599	16006	64	82	-39	2
-316	599	16034	64	78	-20	2
-262	613	16008	52	95	-23	2
-268	628	15957	43	113	-26	2
-265	662	15991	24	94	-19	2
-234	655	16031	65	66	-32	2
-312	614	16003	63	79	-35	2
-303	612	15994	57	88	-16	2
-284	611	16038	49	92	-31	2
-274	643	16011	41	84	-27	2
-264	652	15992	34	78	-19	2
-255	647	16011	75	82	-27	2
-263	635	16004	63	80	-27	2
-284	648	16023	52	83	-17	2
-292	630	15993	46	86	-15	2
-301	646	16010	35	82	-10	2
-279	644	15986	59	66	-13	2
-282	632	16010	67	74	-31	2
-280	645	15984	46	83	-9	2
-270	639	16006	56	94	-6	2
-304	652	16007	55	78	-11	2
-289	643	16007	46	89	-17	2
-269	640	15968	46	74	-20	2
-278	631	16009	66	79	-28	2
-284	630	16006	49	96	-28	2
-269	642	15995	45	94	-22	2
-298	643	15995	60	83	-12	2
-283	631	16027	50	83	-5	2
-287	620	16006	47	73	-11	2
-269	618	16008	56	89	-25	2
-271	638	15992	41	103	-23	2
-249	635	15996	53	109	-37	2
-263	644	16011	67	101	-25	2
-272	646	16074	66	93	-9	2
-271	610	15995	68	71	-29	2
-281	610	15979	58	69	-34	2
-271	613	16016	38	78	-29	2
-266	624	16018	51	91	-25	2
-277	619	15991	33	94	-18	2
-274	640	16052	44	95	-14	2
-250	627	16003	82	74	-27	2
-282	619	16008	71	80	-34	2
-270	626	16020	44	68	-25	2
-255	617	15997	47	83	-24	2
-265	620	16008	62	92	-15	2
-272	620	16035	52	86	-24	2
-248	617	15999	62	79	-28	2
-271	627	16003	52	78	-26	2
-271	624	15971	40	91	-25	2
-271	628	16019	57	105	-27	2
-278	637	16025	57	94	-20	2
-264	626	15993	51	83	-18	2
-278	648	16005	68	81	-41	2
-263	652	15995	49	90	-39	2
-277	642	15988	34	99	-23	2
-280	631	15980	48	94	-21	2
-274	641	15993	59	68	-36	2
-261	630	16001	45	62	-28	2
-274	636	15995	64	84	-22	2
-275	661	16006	40	91	-16	2
-277	634	16012	45	82	-21	2
-297	644	15995	57	82	-26	2
-283	645	16000	46	81	-21	2
-263	660	15992	42	77	-27	2
-271	630	15998	60	94	-34	2
-279	645	16022	48	77	-17	2
-287	645	16007	48	61	-13	2
-293	627	16022	52	78	-10	2
-262	644	16012	68	82	-13	2
-285	644	15997	72	73	-17	2
-282	624	15988	76	80	-38	2
-271	612	15992	64	92	-36	2
-287	620	15981	56	88	-37	2
-276	611	15994	32	90	-36	2
-265	608	16006	37	95	-32	2
-263	632	16015	68	78	-26	2
-289	616	15983	63	72	-30	2
-261	623	16001	49	82	-23	2
-268	621	16006	47	101	-20	2
-256	622	16009	61	110	-22	2
-277	631	16041	58	105	-16	2
-265	618	16006	72	79	-22	2
-266	623	16016	65	98	-28	2
-258	623	16021	53	92	-22	2
-275	623	15998	57	78	-31	2
-255	617	16000	60	90	-27	2
-290	627	16037	59	84	-29	2
-250	616	16001	69	74	-39	2
-266	617	15983	64	80	-37	2
-276	628	15988	60	70	-22	2
-290	648	16006	40	86	-15	2
-278	628	16004	31	75	-22	2
-264	628	16014	33	74	-25	2
-249	623	16006	52	69	-36	2
-293	652	16010	44	86	-44	2
-262	645	16010	61	83	-39	2
-274	627	16028	56	74	-21	2
-257	642	15987	44	78	-14	2
-286	670	15989	52	79	-15	2
-290	647	16015	74	93	-29	2
-273	644	16029	56	88	-23	2
-282	647	16001	43	72	-22	2
-282	637	16014	42	71	-22	2
-286	652	15989	59	87	-20	2
-276	642	15971	43	76	-15	2
-274	648	15995	53	66	-30	2
-288	634	16001	45	85	-27	2
-278	641	16003	49	97	-40	2
-269	629	15995	47	94	-20	2
-292	639	16028	52	88	-12	2
-312	639	15962	53	67	-20	2
-293	636	16000	77	71	-42	2
-307	608	15975	55	83	-21	2
-321	612	15952	49	86	-21	2
-303	606	15986	60	79	-26	2
-289	634	16014	60	65	-30	2
-230	655	15983	63	77	-30	2
-163	664	16051	67	98	-37	2
-124	677	16071	48	128	-39	2
-172	642	16071	67	136	-35	2
-289	623	16040	90	119	-15	2
-392	575	16018	92	89	-6	2
-387	561	15982	67	42	-18	2
-339	607	15948	39	48	-30	2
-252	629	15961	1	65	-25	2
-238	681	15947	30	52	-10	2
-253	637	16001	58	42	-7	2
-257	618	16067	70	42	-1	2
-236	641	16017	81	59	-17	2
-190	669	16032	62	120	-43	2
-196	667	16024	59	155	-40	2
-266	641	16030	65	143	-39	2
-342	592	16006	75	111	-25	2
-410	570	15987	69	70	-18	2
